,Date,date_dt,location,count,month_day,year,month,location_name
24161,2020-11-07 00:00:00,2020-11-07,8^SOMO,,11-07,2020,11,Somerset Bridge
24162,2020-11-08 00:00:00,2020-11-08,8^SOMO,,11-08,2020,11,Somerset Bridge
24163,2020-11-09 00:00:00,2020-11-09,8^SOMO,,11-09,2020,11,Somerset Bridge
24164,2020-11-10 00:00:00,2020-11-10,8^SOMO,,11-10,2020,11,Somerset Bridge
24165,2020-11-11 00:00:00,2020-11-11,8^SOMO,,11-11,2020,11,Somerset Bridge
24166,2020-11-12 00:00:00,2020-11-12,8^SOMO,,11-12,2020,11,Somerset Bridge
24167,2020-11-13 00:00:00,2020-11-13,8^SOMO,,11-13,2020,11,Somerset Bridge
24168,2020-11-14 00:00:00,2020-11-14,8^SOMO,,11-14,2020,11,Somerset Bridge
24169,2020-11-15 00:00:00,2020-11-15,8^SOMO,,11-15,2020,11,Somerset Bridge
24170,2020-11-16 00:00:00,2020-11-16,8^SOMO,,11-16,2020,11,Somerset Bridge
24171,2020-11-17 00:00:00,2020-11-17,8^SOMO,,11-17,2020,11,Somerset Bridge
24172,2020-11-18 00:00:00,2020-11-18,8^SOMO,,11-18,2020,11,Somerset Bridge
24173,2020-11-19 00:00:00,2020-11-19,8^SOMO,,11-19,2020,11,Somerset Bridge
24174,2020-11-20 00:00:00,2020-11-20,8^SOMO,,11-20,2020,11,Somerset Bridge
24175,2020-11-21 00:00:00,2020-11-21,8^SOMO,,11-21,2020,11,Somerset Bridge
24176,2020-11-22 00:00:00,2020-11-22,8^SOMO,,11-22,2020,11,Somerset Bridge
24177,2020-11-23 00:00:00,2020-11-23,8^SOMO,,11-23,2020,11,Somerset Bridge
24178,2020-11-24 00:00:00,2020-11-24,8^SOMO,,11-24,2020,11,Somerset Bridge
24179,2020-11-25 00:00:00,2020-11-25,8^SOMO,,11-25,2020,11,Somerset Bridge
24180,2020-11-26 00:00:00,2020-11-26,8^SOMO,,11-26,2020,11,Somerset Bridge
24181,2020-11-27 00:00:00,2020-11-27,8^SOMO,,11-27,2020,11,Somerset Bridge
24182,2020-11-28 00:00:00,2020-11-28,8^SOMO,,11-28,2020,11,Somerset Bridge
24183,2020-11-29 00:00:00,2020-11-29,8^SOMO,,11-29,2020,11,Somerset Bridge
24184,2020-11-30 00:00:00,2020-11-30,8^SOMO,,11-30,2020,11,Somerset Bridge
24185,2020-12-01 00:00:00,2020-12-01,8^SOMO,,12-01,2020,12,Somerset Bridge
24186,2020-12-02 00:00:00,2020-12-02,8^SOMO,,12-02,2020,12,Somerset Bridge
24187,2020-12-03 00:00:00,2020-12-03,8^SOMO,,12-03,2020,12,Somerset Bridge
24188,2020-12-04 00:00:00,2020-12-04,8^SOMO,,12-04,2020,12,Somerset Bridge
24189,2020-12-05 00:00:00,2020-12-05,8^SOMO,,12-05,2020,12,Somerset Bridge
24190,2020-12-06 00:00:00,2020-12-06,8^SOMO,,12-06,2020,12,Somerset Bridge
24191,2020-12-07 00:00:00,2020-12-07,8^SOMO,,12-07,2020,12,Somerset Bridge
24192,2020-12-08 00:00:00,2020-12-08,8^SOMO,,12-08,2020,12,Somerset Bridge
24193,2020-12-09 00:00:00,2020-12-09,8^SOMO,,12-09,2020,12,Somerset Bridge
24194,2020-12-10 00:00:00,2020-12-10,8^SOMO,,12-10,2020,12,Somerset Bridge
24195,2020-12-11 00:00:00,2020-12-11,8^SOMO,,12-11,2020,12,Somerset Bridge
24196,2020-12-12 00:00:00,2020-12-12,8^SOMO,,12-12,2020,12,Somerset Bridge
24197,2020-12-13 00:00:00,2020-12-13,8^SOMO,,12-13,2020,12,Somerset Bridge
24198,2020-12-14 00:00:00,2020-12-14,8^SOMO,,12-14,2020,12,Somerset Bridge
24199,2020-12-15 00:00:00,2020-12-15,8^SOMO,,12-15,2020,12,Somerset Bridge
24200,2020-12-16 00:00:00,2020-12-16,8^SOMO,,12-16,2020,12,Somerset Bridge
24201,2020-12-17 00:00:00,2020-12-17,8^SOMO,,12-17,2020,12,Somerset Bridge
24202,2020-12-18 00:00:00,2020-12-18,8^SOMO,,12-18,2020,12,Somerset Bridge
24203,2020-12-19 00:00:00,2020-12-19,8^SOMO,,12-19,2020,12,Somerset Bridge
24204,2020-12-20 00:00:00,2020-12-20,8^SOMO,,12-20,2020,12,Somerset Bridge
24205,2020-12-21 00:00:00,2020-12-21,8^SOMO,,12-21,2020,12,Somerset Bridge
24206,2020-12-22 00:00:00,2020-12-22,8^SOMO,,12-22,2020,12,Somerset Bridge
24207,2020-12-23 00:00:00,2020-12-23,8^SOMO,,12-23,2020,12,Somerset Bridge
24208,2020-12-24 00:00:00,2020-12-24,8^SOMO,,12-24,2020,12,Somerset Bridge
24209,2020-12-25 00:00:00,2020-12-25,8^SOMO,,12-25,2020,12,Somerset Bridge
24210,2020-12-26 00:00:00,2020-12-26,8^SOMO,,12-26,2020,12,Somerset Bridge
24211,2020-12-27 00:00:00,2020-12-27,8^SOMO,,12-27,2020,12,Somerset Bridge
24212,2020-12-28 00:00:00,2020-12-28,8^SOMO,,12-28,2020,12,Somerset Bridge
24213,2020-12-29 00:00:00,2020-12-29,8^SOMO,,12-29,2020,12,Somerset Bridge
24214,2020-12-30 00:00:00,2020-12-30,8^SOMO,,12-30,2020,12,Somerset Bridge
24215,2020-12-31 00:00:00,2020-12-31,8^SOMO,,12-31,2020,12,Somerset Bridge
24216,2021-01-01 00:00:00,2021-01-01,8^SOMO,,01-01,2021,1,Somerset Bridge
24217,2021-01-02 00:00:00,2021-01-02,8^SOMO,,01-02,2021,1,Somerset Bridge
24218,2021-01-03 00:00:00,2021-01-03,8^SOMO,,01-03,2021,1,Somerset Bridge
24219,2021-01-04 00:00:00,2021-01-04,8^SOMO,,01-04,2021,1,Somerset Bridge
24220,2021-01-05 00:00:00,2021-01-05,8^SOMO,,01-05,2021,1,Somerset Bridge
24221,2021-01-06 00:00:00,2021-01-06,8^SOMO,,01-06,2021,1,Somerset Bridge
24222,2021-01-07 00:00:00,2021-01-07,8^SOMO,,01-07,2021,1,Somerset Bridge
24223,2021-01-08 00:00:00,2021-01-08,8^SOMO,,01-08,2021,1,Somerset Bridge
24224,2021-01-09 00:00:00,2021-01-09,8^SOMO,,01-09,2021,1,Somerset Bridge
24225,2021-01-10 00:00:00,2021-01-10,8^SOMO,,01-10,2021,1,Somerset Bridge
24226,2021-01-11 00:00:00,2021-01-11,8^SOMO,,01-11,2021,1,Somerset Bridge
24227,2021-01-12 00:00:00,2021-01-12,8^SOMO,,01-12,2021,1,Somerset Bridge
24228,2021-01-13 00:00:00,2021-01-13,8^SOMO,,01-13,2021,1,Somerset Bridge
24229,2021-01-14 00:00:00,2021-01-14,8^SOMO,,01-14,2021,1,Somerset Bridge
24230,2021-01-15 00:00:00,2021-01-15,8^SOMO,,01-15,2021,1,Somerset Bridge
24231,2021-01-16 00:00:00,2021-01-16,8^SOMO,,01-16,2021,1,Somerset Bridge
24232,2021-01-17 00:00:00,2021-01-17,8^SOMO,,01-17,2021,1,Somerset Bridge
24233,2021-01-18 00:00:00,2021-01-18,8^SOMO,,01-18,2021,1,Somerset Bridge
24234,2021-01-19 00:00:00,2021-01-19,8^SOMO,,01-19,2021,1,Somerset Bridge
24235,2021-01-20 00:00:00,2021-01-20,8^SOMO,,01-20,2021,1,Somerset Bridge
24236,2021-01-21 00:00:00,2021-01-21,8^SOMO,,01-21,2021,1,Somerset Bridge
24237,2021-01-22 00:00:00,2021-01-22,8^SOMO,,01-22,2021,1,Somerset Bridge
24238,2021-01-23 00:00:00,2021-01-23,8^SOMO,,01-23,2021,1,Somerset Bridge
24239,2021-01-24 00:00:00,2021-01-24,8^SOMO,,01-24,2021,1,Somerset Bridge
24240,2021-01-25 00:00:00,2021-01-25,8^SOMO,,01-25,2021,1,Somerset Bridge
24241,2021-01-26 00:00:00,2021-01-26,8^SOMO,,01-26,2021,1,Somerset Bridge
24242,2021-01-27 00:00:00,2021-01-27,8^SOMO,,01-27,2021,1,Somerset Bridge
24243,2021-01-28 00:00:00,2021-01-28,8^SOMO,,01-28,2021,1,Somerset Bridge
24244,2021-01-29 00:00:00,2021-01-29,8^SOMO,,01-29,2021,1,Somerset Bridge
24245,2021-01-30 00:00:00,2021-01-30,8^SOMO,,01-30,2021,1,Somerset Bridge
24246,2021-01-31 00:00:00,2021-01-31,8^SOMO,,01-31,2021,1,Somerset Bridge
24247,2021-02-01 00:00:00,2021-02-01,8^SOMO,,02-01,2021,2,Somerset Bridge
24248,2021-02-02 00:00:00,2021-02-02,8^SOMO,,02-02,2021,2,Somerset Bridge
24249,2021-02-03 00:00:00,2021-02-03,8^SOMO,,02-03,2021,2,Somerset Bridge
24250,2021-02-04 00:00:00,2021-02-04,8^SOMO,,02-04,2021,2,Somerset Bridge
24251,2021-02-05 00:00:00,2021-02-05,8^SOMO,,02-05,2021,2,Somerset Bridge
24252,2021-02-06 00:00:00,2021-02-06,8^SOMO,,02-06,2021,2,Somerset Bridge
24253,2021-02-07 00:00:00,2021-02-07,8^SOMO,,02-07,2021,2,Somerset Bridge
24254,2021-02-08 00:00:00,2021-02-08,8^SOMO,,02-08,2021,2,Somerset Bridge
24255,2021-02-09 00:00:00,2021-02-09,8^SOMO,,02-09,2021,2,Somerset Bridge
24256,2021-02-10 00:00:00,2021-02-10,8^SOMO,,02-10,2021,2,Somerset Bridge
24257,2021-02-11 00:00:00,2021-02-11,8^SOMO,,02-11,2021,2,Somerset Bridge
24258,2021-02-12 00:00:00,2021-02-12,8^SOMO,,02-12,2021,2,Somerset Bridge
24259,2021-02-13 00:00:00,2021-02-13,8^SOMO,,02-13,2021,2,Somerset Bridge
24260,2021-02-14 00:00:00,2021-02-14,8^SOMO,,02-14,2021,2,Somerset Bridge
24261,2021-02-15 00:00:00,2021-02-15,8^SOMO,,02-15,2021,2,Somerset Bridge
24262,2021-02-16 00:00:00,2021-02-16,8^SOMO,,02-16,2021,2,Somerset Bridge
24263,2021-02-17 00:00:00,2021-02-17,8^SOMO,,02-17,2021,2,Somerset Bridge
24264,2021-02-18 00:00:00,2021-02-18,8^SOMO,,02-18,2021,2,Somerset Bridge
24265,2021-02-19 00:00:00,2021-02-19,8^SOMO,,02-19,2021,2,Somerset Bridge
24266,2021-02-20 00:00:00,2021-02-20,8^SOMO,,02-20,2021,2,Somerset Bridge
24267,2021-02-21 00:00:00,2021-02-21,8^SOMO,,02-21,2021,2,Somerset Bridge
24268,2021-02-22 00:00:00,2021-02-22,8^SOMO,,02-22,2021,2,Somerset Bridge
24269,2021-02-23 00:00:00,2021-02-23,8^SOMO,,02-23,2021,2,Somerset Bridge
24270,2021-02-24 00:00:00,2021-02-24,8^SOMO,,02-24,2021,2,Somerset Bridge
24271,2021-02-25 00:00:00,2021-02-25,8^SOMO,,02-25,2021,2,Somerset Bridge
24272,2021-02-26 00:00:00,2021-02-26,8^SOMO,,02-26,2021,2,Somerset Bridge
24273,2021-02-27 00:00:00,2021-02-27,8^SOMO,,02-27,2021,2,Somerset Bridge
24274,2021-02-28 00:00:00,2021-02-28,8^SOMO,,02-28,2021,2,Somerset Bridge
24275,2021-03-01 00:00:00,2021-03-01,8^SOMO,,03-01,2021,3,Somerset Bridge
24276,2021-03-02 00:00:00,2021-03-02,8^SOMO,,03-02,2021,3,Somerset Bridge
24277,2021-03-03 00:00:00,2021-03-03,8^SOMO,,03-03,2021,3,Somerset Bridge
24278,2021-03-04 00:00:00,2021-03-04,8^SOMO,,03-04,2021,3,Somerset Bridge
24279,2021-03-05 00:00:00,2021-03-05,8^SOMO,,03-05,2021,3,Somerset Bridge
24280,2021-03-06 00:00:00,2021-03-06,8^SOMO,,03-06,2021,3,Somerset Bridge
24281,2021-03-07 00:00:00,2021-03-07,8^SOMO,,03-07,2021,3,Somerset Bridge
24282,2021-03-08 00:00:00,2021-03-08,8^SOMO,,03-08,2021,3,Somerset Bridge
24283,2021-03-09 00:00:00,2021-03-09,8^SOMO,,03-09,2021,3,Somerset Bridge
24284,2021-03-10 00:00:00,2021-03-10,8^SOMO,,03-10,2021,3,Somerset Bridge
24285,2021-03-11 00:00:00,2021-03-11,8^SOMO,,03-11,2021,3,Somerset Bridge
24286,2021-03-12 00:00:00,2021-03-12,8^SOMO,,03-12,2021,3,Somerset Bridge
24287,2021-03-13 00:00:00,2021-03-13,8^SOMO,,03-13,2021,3,Somerset Bridge
24288,2021-03-14 00:00:00,2021-03-14,8^SOMO,,03-14,2021,3,Somerset Bridge
24289,2021-03-15 00:00:00,2021-03-15,8^SOMO,,03-15,2021,3,Somerset Bridge
24290,2021-03-16 00:00:00,2021-03-16,8^SOMO,,03-16,2021,3,Somerset Bridge
24291,2021-03-17 00:00:00,2021-03-17,8^SOMO,,03-17,2021,3,Somerset Bridge
24292,2021-03-18 00:00:00,2021-03-18,8^SOMO,,03-18,2021,3,Somerset Bridge
24293,2021-03-19 00:00:00,2021-03-19,8^SOMO,,03-19,2021,3,Somerset Bridge
24294,2021-03-20 00:00:00,2021-03-20,8^SOMO,,03-20,2021,3,Somerset Bridge
24295,2021-03-21 00:00:00,2021-03-21,8^SOMO,,03-21,2021,3,Somerset Bridge
24296,2021-03-22 00:00:00,2021-03-22,8^SOMO,,03-22,2021,3,Somerset Bridge
24297,2021-03-23 00:00:00,2021-03-23,8^SOMO,,03-23,2021,3,Somerset Bridge
24298,2021-03-24 00:00:00,2021-03-24,8^SOMO,,03-24,2021,3,Somerset Bridge
24299,2021-03-25 00:00:00,2021-03-25,8^SOMO,,03-25,2021,3,Somerset Bridge
24300,2021-03-26 00:00:00,2021-03-26,8^SOMO,,03-26,2021,3,Somerset Bridge
24301,2021-03-27 00:00:00,2021-03-27,8^SOMO,,03-27,2021,3,Somerset Bridge
24302,2021-03-28 00:00:00,2021-03-28,8^SOMO,,03-28,2021,3,Somerset Bridge
24303,2021-03-29 00:00:00,2021-03-29,8^SOMO,,03-29,2021,3,Somerset Bridge
24304,2021-03-30 00:00:00,2021-03-30,8^SOMO,,03-30,2021,3,Somerset Bridge
24305,2021-03-31 00:00:00,2021-03-31,8^SOMO,,03-31,2021,3,Somerset Bridge
24306,2021-04-01 00:00:00,2021-04-01,8^SOMO,,04-01,2021,4,Somerset Bridge
24307,2021-04-02 00:00:00,2021-04-02,8^SOMO,,04-02,2021,4,Somerset Bridge
24308,2021-04-03 00:00:00,2021-04-03,8^SOMO,,04-03,2021,4,Somerset Bridge
24309,2021-04-04 00:00:00,2021-04-04,8^SOMO,,04-04,2021,4,Somerset Bridge
24310,2021-04-05 00:00:00,2021-04-05,8^SOMO,,04-05,2021,4,Somerset Bridge
24311,2021-04-06 00:00:00,2021-04-06,8^SOMO,,04-06,2021,4,Somerset Bridge
24312,2021-04-07 00:00:00,2021-04-07,8^SOMO,,04-07,2021,4,Somerset Bridge
24313,2021-04-08 00:00:00,2021-04-08,8^SOMO,,04-08,2021,4,Somerset Bridge
24314,2021-04-09 00:00:00,2021-04-09,8^SOMO,,04-09,2021,4,Somerset Bridge
24315,2021-04-10 00:00:00,2021-04-10,8^SOMO,,04-10,2021,4,Somerset Bridge
24316,2021-04-11 00:00:00,2021-04-11,8^SOMO,,04-11,2021,4,Somerset Bridge
24317,2021-04-12 00:00:00,2021-04-12,8^SOMO,,04-12,2021,4,Somerset Bridge
24318,2021-04-13 00:00:00,2021-04-13,8^SOMO,,04-13,2021,4,Somerset Bridge
24319,2021-04-14 00:00:00,2021-04-14,8^SOMO,,04-14,2021,4,Somerset Bridge
24320,2021-04-15 00:00:00,2021-04-15,8^SOMO,,04-15,2021,4,Somerset Bridge
24321,2021-04-16 00:00:00,2021-04-16,8^SOMO,,04-16,2021,4,Somerset Bridge
24322,2021-04-17 00:00:00,2021-04-17,8^SOMO,,04-17,2021,4,Somerset Bridge
24323,2021-04-18 00:00:00,2021-04-18,8^SOMO,,04-18,2021,4,Somerset Bridge
24324,2021-04-19 00:00:00,2021-04-19,8^SOMO,,04-19,2021,4,Somerset Bridge
24325,2021-04-20 00:00:00,2021-04-20,8^SOMO,,04-20,2021,4,Somerset Bridge
24326,2021-04-21 00:00:00,2021-04-21,8^SOMO,,04-21,2021,4,Somerset Bridge
24327,2021-04-22 00:00:00,2021-04-22,8^SOMO,,04-22,2021,4,Somerset Bridge
24328,2021-04-23 00:00:00,2021-04-23,8^SOMO,,04-23,2021,4,Somerset Bridge
24329,2021-04-24 00:00:00,2021-04-24,8^SOMO,,04-24,2021,4,Somerset Bridge
24330,2021-04-25 00:00:00,2021-04-25,8^SOMO,,04-25,2021,4,Somerset Bridge
24331,2021-04-26 00:00:00,2021-04-26,8^SOMO,,04-26,2021,4,Somerset Bridge
24332,2021-04-27 00:00:00,2021-04-27,8^SOMO,,04-27,2021,4,Somerset Bridge
24333,2021-04-28 00:00:00,2021-04-28,8^SOMO,,04-28,2021,4,Somerset Bridge
24334,2021-04-29 00:00:00,2021-04-29,8^SOMO,,04-29,2021,4,Somerset Bridge
24335,2021-04-30 00:00:00,2021-04-30,8^SOMO,,04-30,2021,4,Somerset Bridge
24336,2013-01-01 00:00:00,2013-01-01,9 OYNG,,01-01,2013,1,
24337,2013-01-02 00:00:00,2013-01-02,9 OYNG,,01-02,2013,1,
24338,2013-01-03 00:00:00,2013-01-03,9 OYNG,,01-03,2013,1,
24339,2013-01-04 00:00:00,2013-01-04,9 OYNG,,01-04,2013,1,
24340,2013-01-05 00:00:00,2013-01-05,9 OYNG,,01-05,2013,1,
24341,2013-01-06 00:00:00,2013-01-06,9 OYNG,,01-06,2013,1,
24342,2013-01-07 00:00:00,2013-01-07,9 OYNG,,01-07,2013,1,
24343,2013-01-08 00:00:00,2013-01-08,9 OYNG,,01-08,2013,1,
24344,2013-01-09 00:00:00,2013-01-09,9 OYNG,,01-09,2013,1,
24345,2013-01-10 00:00:00,2013-01-10,9 OYNG,,01-10,2013,1,
24346,2013-01-11 00:00:00,2013-01-11,9 OYNG,,01-11,2013,1,
24347,2013-01-12 00:00:00,2013-01-12,9 OYNG,,01-12,2013,1,
24348,2013-01-13 00:00:00,2013-01-13,9 OYNG,,01-13,2013,1,
24349,2013-01-14 00:00:00,2013-01-14,9 OYNG,,01-14,2013,1,
24350,2013-01-15 00:00:00,2013-01-15,9 OYNG,,01-15,2013,1,
24351,2013-01-16 00:00:00,2013-01-16,9 OYNG,,01-16,2013,1,
24352,2013-01-17 00:00:00,2013-01-17,9 OYNG,,01-17,2013,1,
24353,2013-01-18 00:00:00,2013-01-18,9 OYNG,,01-18,2013,1,
24354,2013-01-19 00:00:00,2013-01-19,9 OYNG,,01-19,2013,1,
24355,2013-01-20 00:00:00,2013-01-20,9 OYNG,,01-20,2013,1,
24356,2013-01-21 00:00:00,2013-01-21,9 OYNG,,01-21,2013,1,
24357,2013-01-22 00:00:00,2013-01-22,9 OYNG,,01-22,2013,1,
24358,2013-01-23 00:00:00,2013-01-23,9 OYNG,,01-23,2013,1,
24359,2013-01-24 00:00:00,2013-01-24,9 OYNG,,01-24,2013,1,
24360,2013-01-25 00:00:00,2013-01-25,9 OYNG,,01-25,2013,1,
24361,2013-01-26 00:00:00,2013-01-26,9 OYNG,,01-26,2013,1,
24362,2013-01-27 00:00:00,2013-01-27,9 OYNG,,01-27,2013,1,
24363,2013-01-28 00:00:00,2013-01-28,9 OYNG,,01-28,2013,1,
24364,2013-01-29 00:00:00,2013-01-29,9 OYNG,,01-29,2013,1,
24365,2013-01-30 00:00:00,2013-01-30,9 OYNG,,01-30,2013,1,
24366,2013-01-31 00:00:00,2013-01-31,9 OYNG,,01-31,2013,1,
24367,2013-02-01 00:00:00,2013-02-01,9 OYNG,,02-01,2013,2,
24368,2013-02-02 00:00:00,2013-02-02,9 OYNG,,02-02,2013,2,
24369,2013-02-03 00:00:00,2013-02-03,9 OYNG,,02-03,2013,2,
24370,2013-02-04 00:00:00,2013-02-04,9 OYNG,,02-04,2013,2,
24371,2013-02-05 00:00:00,2013-02-05,9 OYNG,,02-05,2013,2,
24372,2013-02-06 00:00:00,2013-02-06,9 OYNG,,02-06,2013,2,
24373,2013-02-07 00:00:00,2013-02-07,9 OYNG,,02-07,2013,2,
24374,2013-02-08 00:00:00,2013-02-08,9 OYNG,,02-08,2013,2,
24375,2013-02-09 00:00:00,2013-02-09,9 OYNG,,02-09,2013,2,
24376,2013-02-10 00:00:00,2013-02-10,9 OYNG,,02-10,2013,2,
24377,2013-02-11 00:00:00,2013-02-11,9 OYNG,,02-11,2013,2,
24378,2013-02-12 00:00:00,2013-02-12,9 OYNG,,02-12,2013,2,
24379,2013-02-13 00:00:00,2013-02-13,9 OYNG,,02-13,2013,2,
24380,2013-02-14 00:00:00,2013-02-14,9 OYNG,,02-14,2013,2,
24381,2013-02-15 00:00:00,2013-02-15,9 OYNG,,02-15,2013,2,
24382,2013-02-16 00:00:00,2013-02-16,9 OYNG,,02-16,2013,2,
24383,2013-02-17 00:00:00,2013-02-17,9 OYNG,,02-17,2013,2,
24384,2013-02-18 00:00:00,2013-02-18,9 OYNG,,02-18,2013,2,
24385,2013-02-19 00:00:00,2013-02-19,9 OYNG,,02-19,2013,2,
24386,2013-02-20 00:00:00,2013-02-20,9 OYNG,,02-20,2013,2,
24387,2013-02-21 00:00:00,2013-02-21,9 OYNG,,02-21,2013,2,
24388,2013-02-22 00:00:00,2013-02-22,9 OYNG,,02-22,2013,2,
24389,2013-02-23 00:00:00,2013-02-23,9 OYNG,,02-23,2013,2,
24390,2013-02-24 00:00:00,2013-02-24,9 OYNG,,02-24,2013,2,
24391,2013-02-25 00:00:00,2013-02-25,9 OYNG,,02-25,2013,2,
24392,2013-02-26 00:00:00,2013-02-26,9 OYNG,,02-26,2013,2,
24393,2013-02-27 00:00:00,2013-02-27,9 OYNG,,02-27,2013,2,
24394,2013-02-28 00:00:00,2013-02-28,9 OYNG,,02-28,2013,2,
24395,2013-03-01 00:00:00,2013-03-01,9 OYNG,,03-01,2013,3,
24396,2013-03-02 00:00:00,2013-03-02,9 OYNG,,03-02,2013,3,
24397,2013-03-03 00:00:00,2013-03-03,9 OYNG,,03-03,2013,3,
24398,2013-03-04 00:00:00,2013-03-04,9 OYNG,,03-04,2013,3,
24399,2013-03-05 00:00:00,2013-03-05,9 OYNG,,03-05,2013,3,
24400,2013-03-06 00:00:00,2013-03-06,9 OYNG,,03-06,2013,3,
24401,2013-03-07 00:00:00,2013-03-07,9 OYNG,,03-07,2013,3,
24402,2013-03-08 00:00:00,2013-03-08,9 OYNG,,03-08,2013,3,
24403,2013-03-09 00:00:00,2013-03-09,9 OYNG,,03-09,2013,3,
24404,2013-03-10 00:00:00,2013-03-10,9 OYNG,,03-10,2013,3,
24405,2013-03-11 00:00:00,2013-03-11,9 OYNG,,03-11,2013,3,
24406,2013-03-12 00:00:00,2013-03-12,9 OYNG,,03-12,2013,3,
24407,2013-03-13 00:00:00,2013-03-13,9 OYNG,,03-13,2013,3,
24408,2013-03-14 00:00:00,2013-03-14,9 OYNG,,03-14,2013,3,
24409,2013-03-15 00:00:00,2013-03-15,9 OYNG,,03-15,2013,3,
24410,2013-03-16 00:00:00,2013-03-16,9 OYNG,,03-16,2013,3,
24411,2013-03-17 00:00:00,2013-03-17,9 OYNG,,03-17,2013,3,
24412,2013-03-18 00:00:00,2013-03-18,9 OYNG,,03-18,2013,3,
24413,2013-03-19 00:00:00,2013-03-19,9 OYNG,,03-19,2013,3,
24414,2013-03-20 00:00:00,2013-03-20,9 OYNG,,03-20,2013,3,
24415,2013-03-21 00:00:00,2013-03-21,9 OYNG,,03-21,2013,3,
24416,2013-03-22 00:00:00,2013-03-22,9 OYNG,,03-22,2013,3,
24417,2013-03-23 00:00:00,2013-03-23,9 OYNG,,03-23,2013,3,
24418,2013-03-24 00:00:00,2013-03-24,9 OYNG,,03-24,2013,3,
24419,2013-03-25 00:00:00,2013-03-25,9 OYNG,,03-25,2013,3,
24420,2013-03-26 00:00:00,2013-03-26,9 OYNG,,03-26,2013,3,
24421,2013-03-27 00:00:00,2013-03-27,9 OYNG,,03-27,2013,3,
24422,2013-03-28 00:00:00,2013-03-28,9 OYNG,,03-28,2013,3,
24423,2013-03-29 00:00:00,2013-03-29,9 OYNG,,03-29,2013,3,
24424,2013-03-30 00:00:00,2013-03-30,9 OYNG,,03-30,2013,3,
24425,2013-03-31 00:00:00,2013-03-31,9 OYNG,,03-31,2013,3,
24426,2013-04-01 00:00:00,2013-04-01,9 OYNG,,04-01,2013,4,
24427,2013-04-02 00:00:00,2013-04-02,9 OYNG,,04-02,2013,4,
24428,2013-04-03 00:00:00,2013-04-03,9 OYNG,,04-03,2013,4,
24429,2013-04-04 00:00:00,2013-04-04,9 OYNG,,04-04,2013,4,
24430,2013-04-05 00:00:00,2013-04-05,9 OYNG,,04-05,2013,4,
24431,2013-04-06 00:00:00,2013-04-06,9 OYNG,,04-06,2013,4,
24432,2013-04-07 00:00:00,2013-04-07,9 OYNG,,04-07,2013,4,
24433,2013-04-08 00:00:00,2013-04-08,9 OYNG,,04-08,2013,4,
24434,2013-04-09 00:00:00,2013-04-09,9 OYNG,,04-09,2013,4,
24435,2013-04-10 00:00:00,2013-04-10,9 OYNG,,04-10,2013,4,
24436,2013-04-11 00:00:00,2013-04-11,9 OYNG,,04-11,2013,4,
24437,2013-04-12 00:00:00,2013-04-12,9 OYNG,,04-12,2013,4,
24438,2013-04-13 00:00:00,2013-04-13,9 OYNG,,04-13,2013,4,
24439,2013-04-14 00:00:00,2013-04-14,9 OYNG,,04-14,2013,4,
24440,2013-04-15 00:00:00,2013-04-15,9 OYNG,,04-15,2013,4,
24441,2013-04-16 00:00:00,2013-04-16,9 OYNG,,04-16,2013,4,
24442,2013-04-17 00:00:00,2013-04-17,9 OYNG,,04-17,2013,4,
24443,2013-04-18 00:00:00,2013-04-18,9 OYNG,,04-18,2013,4,
24444,2013-04-19 00:00:00,2013-04-19,9 OYNG,,04-19,2013,4,
24445,2013-04-20 00:00:00,2013-04-20,9 OYNG,,04-20,2013,4,
24446,2013-04-21 00:00:00,2013-04-21,9 OYNG,,04-21,2013,4,
24447,2013-04-22 00:00:00,2013-04-22,9 OYNG,,04-22,2013,4,
24448,2013-04-23 00:00:00,2013-04-23,9 OYNG,,04-23,2013,4,
24449,2013-04-24 00:00:00,2013-04-24,9 OYNG,,04-24,2013,4,
24450,2013-04-25 00:00:00,2013-04-25,9 OYNG,,04-25,2013,4,
24451,2013-04-26 00:00:00,2013-04-26,9 OYNG,,04-26,2013,4,
24452,2013-04-27 00:00:00,2013-04-27,9 OYNG,,04-27,2013,4,
24453,2013-04-28 00:00:00,2013-04-28,9 OYNG,,04-28,2013,4,
24454,2013-04-29 00:00:00,2013-04-29,9 OYNG,,04-29,2013,4,
24455,2013-04-30 00:00:00,2013-04-30,9 OYNG,,04-30,2013,4,
24456,2013-05-01 00:00:00,2013-05-01,9 OYNG,,05-01,2013,5,
24457,2013-05-02 00:00:00,2013-05-02,9 OYNG,,05-02,2013,5,
24458,2013-05-03 00:00:00,2013-05-03,9 OYNG,,05-03,2013,5,
24459,2013-05-04 00:00:00,2013-05-04,9 OYNG,,05-04,2013,5,
24460,2013-05-05 00:00:00,2013-05-05,9 OYNG,,05-05,2013,5,
24461,2013-05-06 00:00:00,2013-05-06,9 OYNG,,05-06,2013,5,
24462,2013-05-07 00:00:00,2013-05-07,9 OYNG,,05-07,2013,5,
24463,2013-05-08 00:00:00,2013-05-08,9 OYNG,,05-08,2013,5,
24464,2013-05-09 00:00:00,2013-05-09,9 OYNG,,05-09,2013,5,
24465,2013-05-10 00:00:00,2013-05-10,9 OYNG,,05-10,2013,5,
24466,2013-05-11 00:00:00,2013-05-11,9 OYNG,,05-11,2013,5,
